RID,START,DATETIME.UTC,DURATION,consent,Consent_2,Q1Age,Q2Gender,Q3Country,Q4Urban,Q5Ethnicity,Q8Postcode,Q6Occupation,Q7Income,Q9Insect_Word1,Q9Insect_Word2,Q9Insect_Word3,Q10Insect_Species1,Q10Insect_Species2,Q10Insect_Species3,BackgroundInfo_Check,Q11OpinionOnInsectPopulations_1,Q11OpinionOnInsectPopulations_2,Q12InsectIDQuiz_1,Q12InsectIDQuiz_2,Q12InsectIDQuiz_3,Q12InsectIDQuiz_4,Q12InsectIDQuiz_5,Q12InsectIDQuiz_6,Q12InsectIDQuiz_DV_1,Q12InsectIDQuiz_DV_2,Q12InsectIDQuiz_DV_3,Q12InsectIDQuiz_DV_4,Q12InsectIDQuiz_DV_5,Q12InsectIDQuiz_DV_6,Q12InsectIDQuizFollowUp_1,Q12InsectIDQuizFollowUp_2,CE_Task_Insect_Check_1,CE_Task_Plan_Check_1,CE_Task_A1_Check_1,CE_Task_A2_Check_1,CE_Task_A3_Check_1,CE_Task_A4_Check_1,CE_Task_A5_Check_1,CE_ConfirmYouHaveReadDescs,CE_TasksConsequentiality_1,CE_TasksConsequentiality_2,BidVectorElicitation_Randomiser,QX_BidVector_Beetles,CE_BlockAllocator,design_offset,QX_BidVector_Bees,QX_BidVector_Wasps,CE_1_DV,CE_2_DV,CE_3_DV,CE_4_DV,CE_5_DV,CE_6_DV,CE_7_DV,CE_8_DV,CE_9_DV,Q29CEProtest_Statements,Q29CEProtest_Other,CE_Debrief_Easy,CE_Debrief_Certain,CE_Debrief_Confident,CE_ANA_1,CE_ANA_2,CE_ANA_3,CE_ANA_4,CE_ANA_5,Biowell_Beetle1_Item1_Relaxed,Biowell_Beetle1_Item2_Joy,Biowell_Beetle1_Item3_Clear,Biowell_Beetle1_Item4_Open,Biowell_Beetle1_Item5_Connect,Biowell_Bee1_Item1_Relaxed,Biowell_Bee1_Item2_Joy,Biowell_Bee1_Item3_Clear,Biowell_Bee1_Item4_Open,Biowell_Bee1_Item5_Connect,Biowell_Wasp1_Item1_Relaxed,Biowell_Wasp1_Item2_Joy,Biowell_Wasp1_Item3_Clear,Biowell_Wasp1_Item4_Open,Biowell_Wasp1_Item5_Connect,Biowell_Beetle2_Item1_Relaxed,Biowell_Beetle2_Item2_Joy,Biowell_Beetle2_Item3_Clear,Biowell_Beetle2_Item4_Open,Biowell_Beetle2_Item5_Connect,Biowell_Bee2_Item1_Relaxed,Biowell_Bee2_Item2_Joy,Biowell_Bee2_Item3_Clear,Biowell_Bee2_Item4_Open,Biowell_Bee2_Item5_Connect,Biowell_Wasp2_Item1_Relaxed,Biowell_Wasp2_Item2_Joy,Biowell_Wasp2_Item3_Clear,Biowell_Wasp2_Item4_Open,Biowell_Wasp2_Item5_Connect,Biowell_Beetle3_Item1_Relaxed,Biowell_Beetle3_Item2_Joy,Biowell_Beetle3_Item3_Clear,Biowell_Beetle3_Item4_Open,Biowell_Beetle3_Item5_Connect,Biowell_Bee3_Item1_Relaxed,Biowell_Bee3_Item2_Joy,Biowell_Bee3_Item3_Clear,Biowell_Bee3_Item4_Open,Biowell_Bee3_Item5_Connect,Biowell_Wasp3_Item1_Relaxed,Biowell_Wasp3_Item2_Joy,Biowell_Wasp3_Item3_Clear,Biowell_Wasp3_Item4_Open,Biowell_Wasp3_Item5_Connect,Biowell_Debrief_Easy,Biowell_Debrief_Certain,Sliding_Beetles_Encounter,Sliding_Beetles_Ecology,Sliding_Beetles_Conserved,Sliding_Beetles_Important,Sliding_Bees_Encounter,Sliding_Bees_Conserved,Sliding_Bees_Ecology,Sliding_Bees_Important,Sliding_Wasps_Encounter,Sliding_Wasps_Conserved,Sliding_Wasps_Ecology,Sliding_Wasps_Important,Visit_Child,Visit_Teen,Visit_Adult,Q41_FreqOfVisitGreenSpace_1,Q41_FreqOfVisitBlueSpace_1,Q41_WalkTimeToGreenSpace,Q41_WalkTimeToBlueSpace,Q42_Charity,Q43_Citizen,Q44_Sight,Q45_Garden,Q46_Farm,Q47_Fish,Q48_Education,QDiscounting_1,QDiscounting_2,QDiscounting_3,QDiscounting_4,QDiscounting_5,QDiscounting_6,QDiscounting_7,QDiscounting_8,QDiscounting_9,QDiscounting_10,Pretest_AnyDifficultQuestions,Pretest_SliderOrLikert,Q50_Understanding,FurtherComments,SurveyCompletionTime,Speeders_Survey_Threshold,Slowers_Survey_Threshold,Speeders_Survey_TestDummy,Slowers_Survey_TestDummy,Valuation_Start,Valuation_Finish,Valuation_CompletionTime,Speeders_Valuation_Threshold,Slowers_Valuation_Threshold,Speeders_Valuation_TestDummy,Slowers_Valuation_TestDummy,ClassDummy,EmployDummy_Retired,EmployDummy_Employed,IncomeMidpoints,Income_MissingDummy,AgeGroup,Dummy_HighEducation,Age_1829Dummy,Age_3044Dummy,Age_4560Dummy,Age_60Dummy,AgeGroup_Numeric,IncomeMidpoints_PlusMissing,Q12InsectIDQuiz_DV_1_Dummy,Q12InsectIDQuiz_DV_2_Dummy,Q12InsectIDQuiz_DV_3_Dummy,Q12InsectIDQuiz_DV_4_Dummy,Q12InsectIDQuiz_DV_5_Dummy,Q12InsectIDQuiz_DV_6_Dummy,Q12InsectIDQuiz_Score,Q12InsectIDQuiz_DV_6_ScoreScaled,CE_TasksConsequentiality_1_Scaled,CE_TasksConsequentiality_2_Scaled,QX_BidVector_All,CE_ANA_None,CE_ANA_All,first_switch_task,always_chose_two,DiscountRate,DiscountRate_Transform,DiscountRate_Scaled,DESIGN_ROW,Task,SEQ,Choice,Insect_PlanA,Encounter_PlanA,Existence_PlanA,Bequest_PlanA,Tax_PlanA,Insect_PlanB,Encounter_PlanB,Existence_PlanB,Bequest_PlanB,Tax_PlanB,Insect_PlanC,Encounter_PlanC,Existence_PlanC,Bequest_PlanC,Tax_PlanC,av_PlanA,av_PlanB,av_PlanC,ID,Respondent,Insect_PlanA_Words,Insect_PlanB_Words,Insect_PlanC_Words,Encounter_PlanA_Values,Encounter_PlanB_Values,Encounter_PlanC_Values,Existence_PlanA_Values,Existence_PlanB_Values,Existence_PlanC_Values,Bequest_PlanA_Values,Bequest_PlanB_Values,Bequest_PlanC_Values,Tax_PlanA_Values,Tax_PlanB_Values,Tax_PlanC_Values,SerialSQ
447,1725897891.87449,2024-09-09T18:04:51.874Z,742.594,1,,48,1,1,2,1,LE1,6,6,Spider,Creepy,Small,Lady bird,Ear wig,Ant,1,5,5,1,1,3,3,2,4,Ant: incorrect,Ant: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,5,1,1,1,1,1,1,1,1,5,4,2,,,,10,,1,1,2,1,2,1,1,1,2,,,100,100,100,1,1,1,1,1,100,100,92,97,6,100,100,100,100,10,100,100,99,100,8,100,98,100,100,6,99,97,97,100,10,98,96,100,100,3,13,8,7,8,96,0,0,4,7,97,8,5,7,13,100,100,100,21,100,90,100,13,96,97,100,9,97,100,100,100,95,100,7,5,2,3,2,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,2,No,1,100,No,742.594,426.91608,1316.32458,1,1,227.56894993782,442.44145488739,214.87250494957,103.828797798157,320.138793210983,1,1,1,0,1,3250.5,0,45-60,0,0,0,1,0,52.5,3250.5,0,0,1,1,1,0,3,50,0,1,10,0,1,10,FALSE,0,Low,0,3,3,3,2,2,1,2,1,1,2,2,1,2,5,2,1,1,1,1,1,1,1,113,13,Bees,Bees,Bees,15,30,0,30,15,0,15,30,0,2.5,40,0,0
447,1725897891.87449,2024-09-09T18:04:51.874Z,742.594,1,,48,1,1,2,1,LE1,6,6,Spider,Creepy,Small,Lady bird,Ear wig,Ant,1,5,5,1,1,3,3,2,4,Ant: incorrect,Ant: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,5,1,1,1,1,1,1,1,1,5,4,2,,,,10,,1,1,2,1,2,1,1,1,2,,,100,100,100,1,1,1,1,1,100,100,92,97,6,100,100,100,100,10,100,100,99,100,8,100,98,100,100,6,99,97,97,100,10,98,96,100,100,3,13,8,7,8,96,0,0,4,7,97,8,5,7,13,100,100,100,21,100,90,100,13,96,97,100,9,97,100,100,100,95,100,7,5,2,3,2,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,2,No,1,100,No,742.594,426.91608,1316.32458,1,1,227.56894993782,442.44145488739,214.87250494957,103.828797798157,320.138793210983,1,1,1,0,1,3250.5,0,45-60,0,0,0,1,0,52.5,3250.5,0,0,1,1,1,0,3,50,0,1,10,0,1,10,FALSE,0,Low,0,2,2,2,1,3,2,1,2,1,3,1,2,1,5,3,1,1,1,1,1,1,1,114,13,Beetles,Beetles,Beetles,30,15,0,15,30,0,30,15,0,2.5,40,0,0
447,1725897891.87449,2024-09-09T18:04:51.874Z,742.594,1,,48,1,1,2,1,LE1,6,6,Spider,Creepy,Small,Lady bird,Ear wig,Ant,1,5,5,1,1,3,3,2,4,Ant: incorrect,Ant: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,5,1,1,1,1,1,1,1,1,5,4,2,,,,10,,1,1,2,1,2,1,1,1,2,,,100,100,100,1,1,1,1,1,100,100,92,97,6,100,100,100,100,10,100,100,99,100,8,100,98,100,100,6,99,97,97,100,10,98,96,100,100,3,13,8,7,8,96,0,0,4,7,97,8,5,7,13,100,100,100,21,100,90,100,13,96,97,100,9,97,100,100,100,95,100,7,5,2,3,2,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,2,No,1,100,No,742.594,426.91608,1316.32458,1,1,227.56894993782,442.44145488739,214.87250494957,103.828797798157,320.138793210983,1,1,1,0,1,3250.5,0,45-60,0,0,0,1,0,52.5,3250.5,0,0,1,1,1,0,3,50,0,1,10,0,1,10,FALSE,0,Low,0,7,7,7,1,1,1,2,2,4,1,2,1,1,2,1,1,1,1,1,1,1,1,115,13,Wasps,Wasps,Wasps,15,30,0,30,15,0,30,15,0,20,5,0,0
447,1725897891.87449,2024-09-09T18:04:51.874Z,742.594,1,,48,1,1,2,1,LE1,6,6,Spider,Creepy,Small,Lady bird,Ear wig,Ant,1,5,5,1,1,3,3,2,4,Ant: incorrect,Ant: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,5,1,1,1,1,1,1,1,1,5,4,2,,,,10,,1,1,2,1,2,1,1,1,2,,,100,100,100,1,1,1,1,1,100,100,92,97,6,100,100,100,100,10,100,100,99,100,8,100,98,100,100,6,99,97,97,100,10,98,96,100,100,3,13,8,7,8,96,0,0,4,7,97,8,5,7,13,100,100,100,21,100,90,100,13,96,97,100,9,97,100,100,100,95,100,7,5,2,3,2,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,2,No,1,100,No,742.594,426.91608,1316.32458,1,1,227.56894993782,442.44145488739,214.87250494957,103.828797798157,320.138793210983,1,1,1,0,1,3250.5,0,45-60,0,0,0,1,0,52.5,3250.5,0,0,1,1,1,0,3,50,0,1,10,0,1,10,FALSE,0,Low,0,9,9,9,2,1,1,1,2,2,1,2,2,1,5,1,1,1,1,1,1,1,1,116,13,Wasps,Wasps,Wasps,15,30,0,15,30,0,30,15,0,5,40,0,0
447,1725897891.87449,2024-09-09T18:04:51.874Z,742.594,1,,48,1,1,2,1,LE1,6,6,Spider,Creepy,Small,Lady bird,Ear wig,Ant,1,5,5,1,1,3,3,2,4,Ant: incorrect,Ant: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,5,1,1,1,1,1,1,1,1,5,4,2,,,,10,,1,1,2,1,2,1,1,1,2,,,100,100,100,1,1,1,1,1,100,100,92,97,6,100,100,100,100,10,100,100,99,100,8,100,98,100,100,6,99,97,97,100,10,98,96,100,100,3,13,8,7,8,96,0,0,4,7,97,8,5,7,13,100,100,100,21,100,90,100,13,96,97,100,9,97,100,100,100,95,100,7,5,2,3,2,2,2,1,2,2,3,1,1,1,1,1,1,1,1,1,2,No,1,100,No,742.594,426.91608,1316.32458,1,1,227.56894993782,442.44145488739,214.87250494957,103.828797798157,320.138793210983,1,1,1,0,1,3250.5,0,45-60,0,0,0,1,0,52.5,3250.5,0,0,1,1,1,0,3,50,0,1,10,0,1,10,FALSE,0,Low,0,8,8,8,1,3,2,1,2,5,3,1,2,1,1,3,1,1,1,1,1,1,1,117,13,Beetles,Beetles,Beetles,30,15,0,15,30,0,30,15,0,40,2.5,0,0
443,1725897885.26391,2024-09-09T18:04:45.264Z,750.565,1,,50,2,2,2,1,DD1,9,8,Spider,Creepy,Mosquitoes,Mosquito,Bee,Wasp,1,5,5,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,3,1,1,1,2,1,2,1,1,5,3,1,2,1,-2,,,1,1,2,1,1,1,3,2,2,,,97,88,94,1,1,1,1,1,71,29,25,28,19,14,17,22,17,19,66,28,33,39,35,33,20,23,23,18,9,6,7,2,3,57,36,36,34,31,4,4,3,6,2,3,6,5,4,9,41,26,32,34,24,64,100,54,55,91,100,57,95,99,93,57,80,97,100,98,95,76,7,5,3,2,2,2,2,2,1,2,5,1,1,1,1,1,2,2,2,2,2,None,1,100,"Nothing to add, bar good luck!",750.565,426.91608,1316.32458,1,1,202.348333835602,402.304426908493,199.956093072891,103.828797798157,320.138793210983,1,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,0,3,50,0,2,2,0,1,6,FALSE,12930681.92,High,1,17,1,1,1,3,1,1,2,2,3,2,2,1,6,3,1,1,1,1,1,1,1,118,14,Beetles,Beetles,Beetles,15,30,0,15,30,0,30,15,0,5,80,0,0
443,1725897885.26391,2024-09-09T18:04:45.264Z,750.565,1,,50,2,2,2,1,DD1,9,8,Spider,Creepy,Mosquitoes,Mosquito,Bee,Wasp,1,5,5,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,3,1,1,1,2,1,2,1,1,5,3,1,2,1,-2,,,1,1,2,1,1,1,3,2,2,,,97,88,94,1,1,1,1,1,71,29,25,28,19,14,17,22,17,19,66,28,33,39,35,33,20,23,23,18,9,6,7,2,3,57,36,36,34,31,4,4,3,6,2,3,6,5,4,9,41,26,32,34,24,64,100,54,55,91,100,57,95,99,93,57,80,97,100,98,95,76,7,5,3,2,2,2,2,2,1,2,5,1,1,1,1,1,2,2,2,2,2,None,1,100,"Nothing to add, bar good luck!",750.565,426.91608,1316.32458,1,1,202.348333835602,402.304426908493,199.956093072891,103.828797798157,320.138793210983,1,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,0,3,50,0,2,2,0,1,6,FALSE,12930681.92,High,1,4,6,6,1,3,2,2,1,2,3,1,1,2,6,3,1,1,1,1,1,1,1,119,14,Beetles,Beetles,Beetles,30,15,0,30,15,0,15,30,0,5,80,0,0
443,1725897885.26391,2024-09-09T18:04:45.264Z,750.565,1,,50,2,2,2,1,DD1,9,8,Spider,Creepy,Mosquitoes,Mosquito,Bee,Wasp,1,5,5,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,3,1,1,1,2,1,2,1,1,5,3,1,2,1,-2,,,1,1,2,1,1,1,3,2,2,,,97,88,94,1,1,1,1,1,71,29,25,28,19,14,17,22,17,19,66,28,33,39,35,33,20,23,23,18,9,6,7,2,3,57,36,36,34,31,4,4,3,6,2,3,6,5,4,9,41,26,32,34,24,64,100,54,55,91,100,57,95,99,93,57,80,97,100,98,95,76,7,5,3,2,2,2,2,2,1,2,5,1,1,1,1,1,2,2,2,2,2,None,1,100,"Nothing to add, bar good luck!",750.565,426.91608,1316.32458,1,1,202.348333835602,402.304426908493,199.956093072891,103.828797798157,320.138793210983,1,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,0,3,50,0,2,2,0,1,6,FALSE,12930681.92,High,1,3,5,5,1,2,1,2,1,1,2,2,1,2,5,2,1,1,1,1,1,1,1,120,14,Bees,Bees,Bees,15,30,0,30,15,0,15,30,0,2.5,40,0,0
443,1725897885.26391,2024-09-09T18:04:45.264Z,750.565,1,,50,2,2,2,1,DD1,9,8,Spider,Creepy,Mosquitoes,Mosquito,Bee,Wasp,1,5,5,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,3,1,1,1,2,1,2,1,1,5,3,1,2,1,-2,,,1,1,2,1,1,1,3,2,2,,,97,88,94,1,1,1,1,1,71,29,25,28,19,14,17,22,17,19,66,28,33,39,35,33,20,23,23,18,9,6,7,2,3,57,36,36,34,31,4,4,3,6,2,3,6,5,4,9,41,26,32,34,24,64,100,54,55,91,100,57,95,99,93,57,80,97,100,98,95,76,7,5,3,2,2,2,2,2,1,2,5,1,1,1,1,1,2,2,2,2,2,None,1,100,"Nothing to add, bar good luck!",750.565,426.91608,1316.32458,1,1,202.348333835602,402.304426908493,199.956093072891,103.828797798157,320.138793210983,1,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,0,3,50,0,2,2,0,1,6,FALSE,12930681.92,High,1,2,4,4,1,3,2,1,2,1,3,1,2,1,5,3,1,1,1,1,1,1,1,121,14,Beetles,Beetles,Beetles,30,15,0,15,30,0,30,15,0,2.5,40,0,0
443,1725897885.26391,2024-09-09T18:04:45.264Z,750.565,1,,50,2,2,2,1,DD1,9,8,Spider,Creepy,Mosquitoes,Mosquito,Bee,Wasp,1,5,5,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,3,1,1,1,2,1,2,1,1,5,3,1,2,1,-2,,,1,1,2,1,1,1,3,2,2,,,97,88,94,1,1,1,1,1,71,29,25,28,19,14,17,22,17,19,66,28,33,39,35,33,20,23,23,18,9,6,7,2,3,57,36,36,34,31,4,4,3,6,2,3,6,5,4,9,41,26,32,34,24,64,100,54,55,91,100,57,95,99,93,57,80,97,100,98,95,76,7,5,3,2,2,2,2,2,1,2,5,1,1,1,1,1,2,2,2,2,2,None,1,100,"Nothing to add, bar good luck!",750.565,426.91608,1316.32458,1,1,202.348333835602,402.304426908493,199.956093072891,103.828797798157,320.138793210983,1,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,0,3,50,0,2,2,0,1,6,FALSE,12930681.92,High,1,1,3,3,2,1,2,2,2,4,1,1,1,1,3,1,1,1,1,1,1,1,1,122,14,Wasps,Wasps,Wasps,30,15,0,30,15,0,30,15,0,20,10,0,0
443,1725897885.26391,2024-09-09T18:04:45.264Z,750.565,1,,50,2,2,2,1,DD1,9,8,Spider,Creepy,Mosquitoes,Mosquito,Bee,Wasp,1,5,5,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,3,1,1,1,2,1,2,1,1,5,3,1,2,1,-2,,,1,1,2,1,1,1,3,2,2,,,97,88,94,1,1,1,1,1,71,29,25,28,19,14,17,22,17,19,66,28,33,39,35,33,20,23,23,18,9,6,7,2,3,57,36,36,34,31,4,4,3,6,2,3,6,5,4,9,41,26,32,34,24,64,100,54,55,91,100,57,95,99,93,57,80,97,100,98,95,76,7,5,3,2,2,2,2,2,1,2,5,1,1,1,1,1,2,2,2,2,2,None,1,100,"Nothing to add, bar good luck!",750.565,426.91608,1316.32458,1,1,202.348333835602,402.304426908493,199.956093072891,103.828797798157,320.138793210983,1,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,0,3,50,0,2,2,0,1,6,FALSE,12930681.92,High,1,12,2,2,1,1,2,1,1,3,1,1,2,2,4,1,1,1,1,1,1,1,1,123,14,Wasps,Wasps,Wasps,30,15,0,15,30,0,15,30,0,10,20,0,0
443,1725897885.26391,2024-09-09T18:04:45.264Z,750.565,1,,50,2,2,2,1,DD1,9,8,Spider,Creepy,Mosquitoes,Mosquito,Bee,Wasp,1,5,5,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,3,1,1,1,2,1,2,1,1,5,3,1,2,1,-2,,,1,1,2,1,1,1,3,2,2,,,97,88,94,1,1,1,1,1,71,29,25,28,19,14,17,22,17,19,66,28,33,39,35,33,20,23,23,18,9,6,7,2,3,57,36,36,34,31,4,4,3,6,2,3,6,5,4,9,41,26,32,34,24,64,100,54,55,91,100,57,95,99,93,57,80,97,100,98,95,76,7,5,3,2,2,2,2,2,1,2,5,1,1,1,1,1,2,2,2,2,2,None,1,100,"Nothing to add, bar good luck!",750.565,426.91608,1316.32458,1,1,202.348333835602,402.304426908493,199.956093072891,103.828797798157,320.138793210983,1,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,0,3,50,0,2,2,0,1,6,FALSE,12930681.92,High,1,5,7,7,3,2,1,1,1,3,2,2,2,2,6,2,1,1,1,1,1,1,1,124,14,Bees,Bees,Bees,15,30,0,15,30,0,15,30,0,10,80,0,0
443,1725897885.26391,2024-09-09T18:04:45.264Z,750.565,1,,50,2,2,2,1,DD1,9,8,Spider,Creepy,Mosquitoes,Mosquito,Bee,Wasp,1,5,5,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,3,1,1,1,2,1,2,1,1,5,3,1,2,1,-2,,,1,1,2,1,1,1,3,2,2,,,97,88,94,1,1,1,1,1,71,29,25,28,19,14,17,22,17,19,66,28,33,39,35,33,20,23,23,18,9,6,7,2,3,57,36,36,34,31,4,4,3,6,2,3,6,5,4,9,41,26,32,34,24,64,100,54,55,91,100,57,95,99,93,57,80,97,100,98,95,76,7,5,3,2,2,2,2,2,1,2,5,1,1,1,1,1,2,2,2,2,2,None,1,100,"Nothing to add, bar good luck!",750.565,426.91608,1316.32458,1,1,202.348333835602,402.304426908493,199.956093072891,103.828797798157,320.138793210983,1,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,0,3,50,0,2,2,0,1,6,FALSE,12930681.92,High,1,7,9,9,2,1,1,2,2,4,1,2,1,1,2,1,1,1,1,1,1,1,1,125,14,Wasps,Wasps,Wasps,15,30,0,30,15,0,30,15,0,20,5,0,0
443,1725897885.26391,2024-09-09T18:04:45.264Z,750.565,1,,50,2,2,2,1,DD1,9,8,Spider,Creepy,Mosquitoes,Mosquito,Bee,Wasp,1,5,5,1,5,3,3,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Beetle: correct,Bee: correct,Wasp: incorrect,5,3,1,1,1,2,1,2,1,1,5,3,1,2,1,-2,,,1,1,2,1,1,1,3,2,2,,,97,88,94,1,1,1,1,1,71,29,25,28,19,14,17,22,17,19,66,28,33,39,35,33,20,23,23,18,9,6,7,2,3,57,36,36,34,31,4,4,3,6,2,3,6,5,4,9,41,26,32,34,24,64,100,54,55,91,100,57,95,99,93,57,80,97,100,98,95,76,7,5,3,2,2,2,2,2,1,2,5,1,1,1,1,1,2,2,2,2,2,None,1,100,"Nothing to add, bar good luck!",750.565,426.91608,1316.32458,1,1,202.348333835602,402.304426908493,199.956093072891,103.828797798157,320.138793210983,1,1,1,0,1,5000.5,0,45-60,1,0,0,1,0,52.5,5000.5,0,0,1,1,1,0,3,50,0,2,2,0,1,6,FALSE,12930681.92,High,1,6,8,8,2,2,2,2,1,6,2,1,1,2,1,2,1,1,1,1,1,1,1,126,14,Bees,Bees,Bees,30,15,0,30,15,0,15,30,0,80,2.5,0,0
436,1725897879.64081,2024-09-09T18:04:39.641Z,851.412,1,,43,1,1,2,1,B30,8,8,FLY,BUG,MOSQUITO,MOSQUITO,FLY,ANT,1,5,4,1,5,3,1,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Ant: incorrect,Bee: correct,Wasp: incorrect,4,1,1,1,1,1,1,1,1,1,4,4,3,,,,,0,3,1,2,1,1,2,3,2,3,,,71,53,58,1,1,1,1,2,25,19,20,16,20,31,30,30,29,28,97,99,86,87,79,53,43,48,37,47,30,26,31,27,39,84,88,87,87,87,46,46,46,45,46,31,29,30,28,30,91,88,88,85,87,54,53,23,11,14,15,59,94,33,98,78,23,23,10,98,97,98,4,4,2,2,1,2,1,1,2,2,6,1,2,2,2,2,2,2,2,2,2,NONE,2,81,NONE,851.412,426.91608,1316.32458,1,1,327.794235944748,518.080832958221,190.286597013473,103.828797798157,320.138793210983,1,1,1,0,1,5000.5,0,30-44,1,0,1,0,0,37,5000.5,0,0,1,0,1,0,2,33.33,1,1,0,0,0,2,FALSE,396.48,High,0.0000306619559937331,1,1,1,3,1,2,2,2,4,1,1,1,1,3,1,1,1,1,1,1,1,1,127,15,Wasps,Wasps,Wasps,30,15,0,30,15,0,30,15,0,20,10,0,0
436,1725897879.64081,2024-09-09T18:04:39.641Z,851.412,1,,43,1,1,2,1,B30,8,8,FLY,BUG,MOSQUITO,MOSQUITO,FLY,ANT,1,5,4,1,5,3,1,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Ant: incorrect,Bee: correct,Wasp: incorrect,4,1,1,1,1,1,1,1,1,1,4,4,3,,,,,0,3,1,2,1,1,2,3,2,3,,,71,53,58,1,1,1,1,2,25,19,20,16,20,31,30,30,29,28,97,99,86,87,79,53,43,48,37,47,30,26,31,27,39,84,88,87,87,87,46,46,46,45,46,31,29,30,28,30,91,88,88,85,87,54,53,23,11,14,15,59,94,33,98,78,23,23,10,98,97,98,4,4,2,2,1,2,1,1,2,2,6,1,2,2,2,2,2,2,2,2,2,NONE,2,81,NONE,851.412,426.91608,1316.32458,1,1,327.794235944748,518.080832958221,190.286597013473,103.828797798157,320.138793210983,1,1,1,0,1,5000.5,0,30-44,1,0,1,0,0,37,5000.5,0,0,1,0,1,0,2,33.33,1,1,0,0,0,2,FALSE,396.48,High,0.0000306619559937331,6,6,6,2,2,2,2,1,6,2,1,1,2,1,2,1,1,1,1,1,1,1,128,15,Bees,Bees,Bees,30,15,0,30,15,0,15,30,0,80,2.5,0,0
436,1725897879.64081,2024-09-09T18:04:39.641Z,851.412,1,,43,1,1,2,1,B30,8,8,FLY,BUG,MOSQUITO,MOSQUITO,FLY,ANT,1,5,4,1,5,3,1,2,4,Ant: incorrect,I don’t know: incorrect,Beetle: correct,Ant: incorrect,Bee: correct,Wasp: incorrect,4,1,1,1,1,1,1,1,1,1,4,4,3,,,,,0,3,1,2,1,1,2,3,2,3,,,71,53,58,1,1,1,1,2,25,19,20,16,20,31,30,30,29,28,97,99,86,87,79,53,43,48,37,47,30,26,31,27,39,84,88,87,87,87,46,46,46,45,46,31,29,30,28,30,91,88,88,85,87,54,53,23,11,14,15,59,94,33,98,78,23,23,10,98,97,98,4,4,2,2,1,2,1,1,2,2,6,1,2,2,2,2,2,2,2,2,2,NONE,2,81,NONE,851.412,426.91608,1316.32458,1,1,327.794235944748,518.080832958221,190.286597013473,103.828797798157,320.138793210983,1,1,1,0,1,5000.5,0,30-44,1,0,1,0,0,37,5000.5,0,0,1,0,1,0,2,33.33,1,1,0,0,0,2,FALSE,396.48,High,0.0000306619559937331,5,5,5,1,2,1,1,1,3,2,2,2,2,6,2,1,1,1,1,1,1,1,129,15,Bees,Bees,Bees,15,30,0,15,30,0,15,30,0,10,80,0,0
